Country,variable_name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Australia,inflation,10.1358411703239,9.48766603415561,11.3518197573657,10.0389105058366,3.96039603960396,6.734693877551,9.05035054174633,8.53302162478084,7.21593968766829,7.53390256152687,7.33302195235871,3.17667536988684,1.01223112610715,1.7536534446764,1.96963479688141,4.62776659959759,2.61538461538462,0.224887556221881,0.860134629768143,1.48312940304042,4.45743514797223,4.40713536201469,2.98157453936348,2.73259596616785,2.34325522482586,2.69183168316831,3.55528773727027,2.32761128891474,4.35029854990048,1.77111716621253,2.91834002677377,3.3038501560874,1.76278015613196,2.44988864142539,2.487922705314,1.5083667216592,1.27699094497329
Austria,inflation,6.32831779605569,6.80304335998305,5.43602589121125,3.33916684239884,5.66318948991475,3.18951141586567,1.70544550107634,1.4019548916528,1.91572021084487,2.56834671476642,3.26187148033762,3.3374261001366,4.02084684152512,3.63178554402613,2.95340652383276,2.2433637541205,1.86097410872888,1.3059833037407,0.922466865804051,0.568986519284555,2.34486839687016,2.64999999999997,1.81035882448452,1.35555378358982,2.06120682873104,2.29913772525068,1.44154653778849,2.16855593888618,3.21595111754302,0.506309393986597,1.81353173680539,3.28658305428623,2.48567508675653,2.00015749271597,1.60580560487915,0.896565286860077,0.891592367302709
Belgium,inflation,6.64869013966331,7.62748649174539,8.72654957097361,7.66161008927888,6.34177636268591,4.86872975086582,1.29437081859633,1.55337967880691,1.16093620546811,3.10705254860209,3.44831009968626,3.21531063739933,2.42795636931716,2.75442578302316,2.37754452926211,1.46796116504854,2.07702462348191,1.62816049512958,0.949250288350633,1.12084823417846,2.54451776190907,2.46925823086076,1.6452143617536,1.5889639997038,2.09728311239311,2.78143263670022,1.79120770070459,1.8230563002681,4.48944420508401,-0.053145674125376,2.18929920422456,3.53208210722745,2.83966343445896,1.11309594027539,0.340002833356929,0.561429152790128,1.97385264653172
Canada,inflation,10.1292205085452,12.4716124148372,10.768971899714,5.86358802977365,4.30477830391735,3.96203054065209,4.19478629085617,4.35610871221739,4.02823414871608,4.98362189985964,4.78047693336307,5.62586408592999,1.49013290374548,1.86507936507936,0.16556291390731,2.14876033057849,1.57053112507136,1.6212163808453,0.995942456658049,1.73484295105918,2.71943995691977,2.52512013979905,2.25839440940856,2.75856321360111,1.8572587185726,2.21355203439764,2.0020253953416,2.13838399266839,2.37027067444296,0.299466803009292,1.77687154092627,2.91213508872353,1.5156782312452,0.938291897815255,1.90663590717873,1.1252413609428,1.4287595470108
Chile,inflation,35.1383482602019,19.686834218186,9.94102217441223,27.2571972688011,19.8602073223875,30.7034943951852,19.4768659088285,19.8808087061338,14.6843585199701,17.0279411205854,26.036478208631,21.7844199096036,15.4258032788392,12.7277614079796,11.4431243586732,8.23263354574717,7.35911466302754,6.1338665153681,5.1102441331205,3.33688286188992,3.84327347283565,3.56910113383644,2.48939833123408,2.81017725948149,1.05473933228727,3.05257394340732,3.39201899113601,4.40779790450224,8.71626854777146,0.353046731831005,1.41071064108997,3.341216942593,3.00744840213049,1.78955553984588,4.71867527854671,4.3487735321705,3.78619355893114
Colombia,inflation,26.5526552655266,27.4537695590327,24.7209821428571,19.5973154362416,16.1616161616162,24.0901771336554,18.8424604204516,23.3020310111378,28.1083953241233,25.8675515000691,29.1520210896309,30.3878210580031,27.0106320527037,22.4424815119145,22.8462377317339,20.8918023831472,20.7975598734749,18.4700271205461,18.6769813703821,10.8736863110283,9.22534683164607,7.96556174992446,6.35150775179008,7.12978797192096,5.90402196845383,5.05101610591114,4.29342591106117,5.54438490326427,6.99688257706963,4.2025182736706,2.27200261619586,3.41503189601417,3.16930259882816,2.0169930918736,2.89883811454338,4.98982905677886,7.51346059716102
Costa Rica,inflation,18.135170796071,37.0563415239513,90.1213328504166,32.6237081487831,11.9474270118864,15.0574196445756,11.8350618936099,16.8424201630394,20.8325332309202,16.5098087687391,19.0397526635648,28.7092913706618,21.7911687900609,9.7786007829378,13.5344687273427,23.1864981102567,17.5114524814592,13.2480440791191,11.6592997742233,10.0452817292494,10.9615496593622,11.2556157091172,9.16752048509116,9.44758091616977,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417162,13.4244635507283,7.84270167700652,5.66275708420028,4.87799830970695,4.49545314354609,5.23133614174428,4.51920098516957,0.801982005099573,-0.017478850590792
Czech Republic,inflation,..,..,..,..,..,..,..,..,..,..,..,..,11.0865017841762,20.813026140895,10.0394242229761,8.99053056374665,8.7587747287811,8.59615666715563,10.6983655274889,2.13544844417325,3.77538829151734,4.66267556988258,1.90298097019028,0.118739205526786,2.76010781671159,1.85709789109223,2.53399258343634,2.85312437211171,6.35866380152375,1.0193773532923,1.47272727272728,1.91721913635548,3.28762306610408,1.43829787234044,0.343988589646767,0.309364548494994,0.683504209385704
Denmark,inflation,12.3053226082492,11.767387991466,10.1208233890215,6.9082289197426,6.29078238834338,4.67874597687445,3.67818709787624,4.01999011477842,4.53513542051633,4.77272727272726,2.6416003856351,2.39515333677735,2.0960418291061,1.25786163522011,1.99201419698313,2.08360520248815,2.12629964206578,2.18216714649311,1.84565128623929,2.49779488413117,2.9032770873677,2.33787483702739,2.42443661219695,2.07507820646506,1.15435693124937,1.81781458291256,1.92422138464586,1.69326586220323,3.4162679425837,1.30470991024337,2.31092436974791,2.75868226051244,2.39791485664642,0.789071780078051,0.564020540449527,0.452034153691607,0.250000000000028
Estonia,inflation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.74475061724624,3.29611089718905,4.01848952508761,5.74827981651376,3.57191270164023,1.33499116549963,3.04811107523411,4.07971423199851,4.43762042389208,6.60132603055637,10.3623580313683,-0.078408311280987,2.97204512015693,4.98190131453612,3.93339987296977,2.78056658954996,-0.106175146521696,-0.492326006547326,0.148684907627337
Finland,inflation,11.5946198662159,11.3057548572915,9.58493082180363,8.36629145117127,7.06765861875351,5.19562276501647,2.93357779814983,4.11302728524005,5.08593203203985,6.59291053060016,6.14956126057363,4.31021551077553,2.91932313887161,2.19065362521346,1.08855836283254,0.791236215713251,0.629198126572971,1.19255646009493,1.39947131083817,1.16223698334931,3.04209645754528,2.57844076836537,1.57122082395661,0.877438551306575,0.187123374563893,0.623871195822717,1.56666666666667,2.51066622907777,4.06595165679525,-1.2e-14,1.18413495592236,3.41680903370973,2.80833232604055,1.4782881329362,1.04120000617923,-0.207932040461464,0.356684500891694
France,inflation,13.5625775768907,13.3144002672903,11.9784756007666,9.45954841682575,7.67380322347846,5.83109919571047,2.53852649356134,3.28889803901383,2.70081722144708,3.49830179524503,3.19428216029331,3.21340732409684,2.36376046269352,2.10446277124644,1.65551532926996,1.79648142095597,1.98288365089732,1.20394294026969,0.651126867833024,0.537141639134603,1.6759598872093,1.634780795496,1.9234122872706,2.09847219146922,2.14208964640241,1.74586936380482,1.67512449608725,1.48799805953857,2.81286194914789,0.087620478157469,1.53112270420926,2.11159795174999,1.95419531613503,0.863715497861823,0.507758822937963,0.037514380512553,0.183334861123878
Germany,inflation,5.44105523495467,6.34424215346809,5.24104610860203,3.29341317365268,2.40579710144932,2.06623266345876,-0.129413939730045,0.249907441688234,1.27412057981723,2.78056340596224,2.69646975341492,4.04703400991228,5.05698005698006,4.47457627118645,2.6930564568462,1.70616113744075,1.4497255876566,1.93936919465145,0.911184539901882,0.585433617781281,1.44026832396175,1.98385685111349,1.4208067130733,1.03422339225272,1.66573608784666,1.54691075514875,1.57742924103119,2.29834058035317,2.62838306731439,0.312737722931263,1.10380856083584,2.07517293107759,2.00849118223387,1.50472226668799,0.906797035167938,0.51442101158706,0.491748624770773
Greece,inflation,24.675885911841,24.5060658578856,20.9910913140312,20.1794753796594,18.4568255791691,19.314692096331,23.015442969385,16.3968725911243,13.5288552507096,13.6555642491724,20.4334921355112,19.4558469181926,15.8770676259466,14.4112677334119,10.8740794338332,8.93451397844176,8.19454859355109,5.53600312501777,4.76622558738949,2.63663843209496,3.15117752161275,3.37396640971281,3.62936293662934,3.53065079124997,2.89884797037117,3.54507304642513,3.19594597015618,2.89500101988337,4.15279636050494,1.21007395066187,4.71298158606682,3.32987017049401,1.50151977707713,-0.921271892644809,-1.31224241022506,-1.73590237199746,-0.825657589847188
Hungary,inflation,..,4.66141001855288,6.83580766674053,7.27989214974591,8.46785886901886,6.94234025487924,5.29166666666667,8.67431737237833,15.7235452625446,17.1491504090624,28.3695944131077,34.8175426849682,23.6557171995852,22.4642409033877,18.8680791770829,28.3054645750733,23.4690313045815,18.3050773683867,14.1537895511405,9.99774390047379,9.80360785079527,9.11680911680911,5.26544821583986,4.66101694915255,6.74434679569466,3.56151711378355,3.93032603841001,7.95874516544907,6.04251253881061,4.2117117117117,4.85555795691953,3.92992098935076,5.65214517088648,1.73319984983108,-0.227566270988392,-0.061644680064104,0.394769306686411
Iceland,inflation,58.5284280936455,51.7932489451477,50.2432244614316,83.950046253469,30.8524013075182,31.9946195234435,22.1284029698646,18.2977708904518,25.7255139056832,20.7581950789453,15.5107187894073,6.80877959089863,3.94771218135086,4.04285016836068,1.55265726199979,1.65123187139611,2.26042114310272,1.81543116490166,1.65923724616149,3.23183110028419,5.13647447494691,6.40508556785875,5.19702311745273,2.05566174716793,3.1581953685487,3.98704844136883,6.68707370413332,5.05156384162694,12.6944019295855,12.0031170502683,5.3967316377009,4.00102616588045,5.18590038356556,3.87227512558777,2.04461895078462,1.63305848210027,1.69693023930588
